scientific_name,class,order,family,family_common,wikipedia_url,inaturalist_url
Batis poensis,,,,,https://en.wikipedia.org/wiki/Batis_poensis,https://www.inaturalist.org/taxa/8406
Batis pririt,,,,,https://en.wikipedia.org/wiki/Batis_pririt,https://www.inaturalist.org/taxa/8412
Batis senegalensis,,,,,https://en.wikipedia.org/wiki/Batis_senegalensis,https://www.inaturalist.org/taxa/8394
Batis soror,,,,,https://en.wikipedia.org/wiki/Batis_soror,https://www.inaturalist.org/taxa/8411
Batocera rubus,Insecta,Coleoptera,Cerambycidae,,https://en.wikipedia.org/wiki/Batocera_rubus,https://www.inaturalist.org/taxa/209760
Batocera rufomaculata,Insecta,Coleoptera,Cerambycidae,,https://en.wikipedia.org/wiki/Batocera_rufomaculata,https://www.inaturalist.org/taxa/468160
Batrachostomus affinis,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_affinis,https://www.inaturalist.org/taxa/95543
Batrachostomus auritus,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_auritus,https://www.inaturalist.org/taxa/19691
Batrachostomus chaseni,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_chaseni,https://www.inaturalist.org/taxa/367503
Batrachostomus cornutus,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_cornutus,https://www.inaturalist.org/taxa/19706
Batrachostomus harterti,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_harterti,https://www.inaturalist.org/taxa/19705
Batrachostomus hodgsoni,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_hodgsoni,https://www.inaturalist.org/taxa/19688
Batrachostomus javensis,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_javensis,https://www.inaturalist.org/taxa/19692
Batrachostomus mixtus,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_mixtus,https://www.inaturalist.org/taxa/95544
Batrachostomus moniliger,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_moniliger,https://www.inaturalist.org/taxa/19687
Batrachostomus poliolophus,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_poliolophus,https://www.inaturalist.org/taxa/19698
Batrachostomus septimus,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_septimus,https://www.inaturalist.org/taxa/19701
Batrachostomus stellatus,Aves,Caprimulgiformes,Podargidae,,https://en.wikipedia.org/wiki/Batrachostomus_stellatus,https://www.inaturalist.org/taxa/19697
Batrachyla antartandica,Amphibia,Anura,Batrachylidae,,https://en.wikipedia.org/wiki/Batrachyla_antartandica,https://www.inaturalist.org/taxa/23201
Batrachyla leptopus,Amphibia,Anura,Batrachylidae,,https://en.wikipedia.org/wiki/Batrachyla_leptopus,https://www.inaturalist.org/taxa/23202
Batrachyla taeniata,Amphibia,Anura,Batrachylidae,,https://en.wikipedia.org/wiki/Batrachyla_taeniata,https://www.inaturalist.org/taxa/23203
Beameria ansercollis,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Beameria_ansercollis,https://www.inaturalist.org/taxa/916815
Beameria venosa,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Beameria_venosa,https://www.inaturalist.org/taxa/214956
Beameria wheeleri,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Beameria_wheeleri,https://www.inaturalist.org/taxa/482621
Belocephalus subapterus,Insecta,Orthoptera,Tettigoniidae,,https://en.wikipedia.org/wiki/Belocephalus_subapterus,https://www.inaturalist.org/taxa/214969
Berberigetta dimelodica,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Berberigetta_dimelodica,https://www.inaturalist.org/taxa/1100090
Berenicornis comatus,Aves,Bucerotiformes,Bucerotidae,,https://en.wikipedia.org/wiki/Berenicornis_comatus,https://www.inaturalist.org/taxa/514326
Berlepschia rikeri,Aves,Passeriformes,Furnariidae,,https://en.wikipedia.org/wiki/Berlepschia_rikeri,https://www.inaturalist.org/taxa/11829
Bermuteo avivorus,Aves,Accipitriformes,Accipitridae,,https://en.wikipedia.org/wiki/Bermuteo_avivorus,https://www.inaturalist.org/taxa/372470
Bernieria madagascariensis,,,,,https://en.wikipedia.org/wiki/Bernieria_madagascariensis,https://www.inaturalist.org/taxa/116808
Bias musicus,Aves,Passeriformes,Platysteiridae,,https://en.wikipedia.org/wiki/Bias_musicus,https://www.inaturalist.org/taxa/8626
Biatas nigropectus,Aves,Passeriformes,Thamnophilidae,,https://en.wikipedia.org/wiki/Biatas_nigropectus,https://www.inaturalist.org/taxa/15902
Bicolorana bicolor,Insecta,Orthoptera,Tettigoniidae,,https://en.wikipedia.org/wiki/Bicolorana_bicolor,https://www.inaturalist.org/taxa/467020
Bicolorana kraussi,Insecta,Orthoptera,Tettigoniidae,,https://en.wikipedia.org/wiki/Bicolorana_kraussi,https://www.inaturalist.org/taxa/1287108
Birrima castanea,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Birrima_castanea,https://www.inaturalist.org/taxa/541377
Birrima varians,Insecta,Hemiptera,Cicadidae,,https://en.wikipedia.org/wiki/Birrima_varians,https://www.inaturalist.org/taxa/470173
Bison bison,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bison_bison,https://www.inaturalist.org/taxa/42408
Bison bonasus,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bison_bonasus,https://www.inaturalist.org/taxa/42407
Biziura lobata,Aves,Anseriformes,Anatidae,,https://en.wikipedia.org/wiki/Biziura_lobata,https://www.inaturalist.org/taxa/7178
Blarina brevicauda,Mammalia,Soricomorpha,Soricidae,,https://en.wikipedia.org/wiki/Blarina_brevicauda,https://www.inaturalist.org/taxa/63113
Bleda canicapillus,Aves,Passeriformes,Pycnonotidae,,https://en.wikipedia.org/wiki/Bleda_canicapillus,https://www.inaturalist.org/taxa/72560
Bleda eximius,Aves,Passeriformes,Pycnonotidae,,https://en.wikipedia.org/wiki/Bleda_eximius,https://www.inaturalist.org/taxa/72561
Bleda notatus,Aves,Passeriformes,Pycnonotidae,,https://en.wikipedia.org/wiki/Bleda_notatus,https://www.inaturalist.org/taxa/72562
Bleda syndactylus,Aves,Passeriformes,Pycnonotidae,,https://en.wikipedia.org/wiki/Bleda_syndactylus,https://www.inaturalist.org/taxa/72563
Bleda ugandae,Aves,Passeriformes,Pycnonotidae,,https://en.wikipedia.org/wiki/Bleda_ugandae,https://www.inaturalist.org/taxa/1585348
Blythipicus pyrrhotis,Aves,Piciformes,Picidae,,https://en.wikipedia.org/wiki/Blythipicus_pyrrhotis,https://www.inaturalist.org/taxa/18430
Blythipicus rubiginosus,Aves,Piciformes,Picidae,,https://en.wikipedia.org/wiki/Blythipicus_rubiginosus,https://www.inaturalist.org/taxa/18436
Boana albomarginata,,,,,https://en.wikipedia.org/wiki/Boana_albomarginata,https://www.inaturalist.org/taxa/555074
Boana albopunctata,,,,,https://en.wikipedia.org/wiki/Boana_albopunctata,https://www.inaturalist.org/taxa/555076
Boana bischoffi,,,,,https://en.wikipedia.org/wiki/Boana_bischoffi,https://www.inaturalist.org/taxa/555085
Boana boans,,,,,https://en.wikipedia.org/wiki/Boana_boans,https://www.inaturalist.org/taxa/555086
Boana buriti,,,,,https://en.wikipedia.org/wiki/Boana_buriti,https://www.inaturalist.org/taxa/555088
Boana calcarata,,,,,https://en.wikipedia.org/wiki/Boana_calcarata,https://www.inaturalist.org/taxa/555091
Boana cinerascens,,,,,https://en.wikipedia.org/wiki/Boana_cinerascens,https://www.inaturalist.org/taxa/555094
Boana cipoensis,,,,,https://en.wikipedia.org/wiki/Boana_cipoensis,https://www.inaturalist.org/taxa/555095
Boana cordobae,,,,,https://en.wikipedia.org/wiki/Boana_cordobae,https://www.inaturalist.org/taxa/555096
Boana crepitans,,,,,https://en.wikipedia.org/wiki/Boana_crepitans,https://www.inaturalist.org/taxa/555097
Boana dentei,,,,,https://en.wikipedia.org/wiki/Boana_dentei,https://www.inaturalist.org/taxa/555100
Boana diabolica,,,,,https://en.wikipedia.org/wiki/Boana_diabolica,https://www.inaturalist.org/taxa/555101
Boana exastis,,,,,https://en.wikipedia.org/wiki/Boana_exastis,https://www.inaturalist.org/taxa/555103
Boana faber,,,,,https://en.wikipedia.org/wiki/Boana_faber,https://www.inaturalist.org/taxa/555104
Boana fasciata,,,,,https://en.wikipedia.org/wiki/Boana_fasciata,https://www.inaturalist.org/taxa/555105
Boana freicanecae,,,,,https://en.wikipedia.org/wiki/Boana_freicanecae,https://www.inaturalist.org/taxa/555106
Boana geographica,,,,,https://en.wikipedia.org/wiki/Boana_geographica,https://www.inaturalist.org/taxa/555107
Boana guentheri,,,,,https://en.wikipedia.org/wiki/Boana_guentheri,https://www.inaturalist.org/taxa/555110
Boana heilprini,,,,,https://en.wikipedia.org/wiki/Boana_heilprini,https://www.inaturalist.org/taxa/555111
Boana jimenezi,,,,,https://en.wikipedia.org/wiki/Boana_jimenezi,https://www.inaturalist.org/taxa/555115
Boana joaquini,,,,,https://en.wikipedia.org/wiki/Boana_joaquini,https://www.inaturalist.org/taxa/555116
Boana lanciformis,,,,,https://en.wikipedia.org/wiki/Boana_lanciformis,https://www.inaturalist.org/taxa/555117
Boana lemai,,,,,https://en.wikipedia.org/wiki/Boana_lemai,https://www.inaturalist.org/taxa/555119
Boana lundii,,,,,https://en.wikipedia.org/wiki/Boana_lundii,https://www.inaturalist.org/taxa/555123
Boana multifasciata,,,,,https://en.wikipedia.org/wiki/Boana_multifasciata,https://www.inaturalist.org/taxa/555129
Boana ornatissima,,,,,https://en.wikipedia.org/wiki/Boana_ornatissima,https://www.inaturalist.org/taxa/555131
Boana pardalis,,,,,https://en.wikipedia.org/wiki/Boana_pardalis,https://www.inaturalist.org/taxa/555134
Boana platanera,,,,,https://en.wikipedia.org/wiki/Boana_platanera,https://www.inaturalist.org/taxa/1251425
Boana poaju,,,,,https://en.wikipedia.org/wiki/Boana_poaju,https://www.inaturalist.org/taxa/555138
Boana polytaenia,,,,,https://en.wikipedia.org/wiki/Boana_polytaenia,https://www.inaturalist.org/taxa/555139
Boana prasina,,,,,https://en.wikipedia.org/wiki/Boana_prasina,https://www.inaturalist.org/taxa/555141
Boana pugnax,,,,,https://en.wikipedia.org/wiki/Boana_pugnax,https://www.inaturalist.org/taxa/555142
Boana pulchella,,,,,https://en.wikipedia.org/wiki/Boana_pulchella,https://www.inaturalist.org/taxa/555143
Boana punctata,,,,,https://en.wikipedia.org/wiki/Boana_punctata,https://www.inaturalist.org/taxa/555145
Boana raniceps,,,,,https://en.wikipedia.org/wiki/Boana_raniceps,https://www.inaturalist.org/taxa/555146
Boana riojana,,,,,https://en.wikipedia.org/wiki/Boana_riojana,https://www.inaturalist.org/taxa/555148
Boana rosenbergi,,,,,https://en.wikipedia.org/wiki/Boana_rosenbergi,https://www.inaturalist.org/taxa/555150
Boana rufitela,,,,,https://en.wikipedia.org/wiki/Boana_rufitela,https://www.inaturalist.org/taxa/555152
Boana semilineata,,,,,https://en.wikipedia.org/wiki/Boana_semilineata,https://www.inaturalist.org/taxa/555155
Boana sibleszi,,,,,https://en.wikipedia.org/wiki/Boana_sibleszi,https://www.inaturalist.org/taxa/555156
Boana wavrini,,,,,https://en.wikipedia.org/wiki/Boana_wavrini,https://www.inaturalist.org/taxa/555163
Bocagia minuta,Aves,Passeriformes,Malaconotidae,,https://en.wikipedia.org/wiki/Bocagia_minuta,https://www.inaturalist.org/taxa/516869
Boissonneaua flavescens,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Boissonneaua_flavescens,https://www.inaturalist.org/taxa/6447
Boissonneaua jardini,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Boissonneaua_jardini,https://www.inaturalist.org/taxa/6446
Boissonneaua matthewsii,Aves,Apodiformes,Trochilidae,,https://en.wikipedia.org/wiki/Boissonneaua_matthewsii,https://www.inaturalist.org/taxa/6445
Bokermannohyla astartea,Amphibia,Anura,Hylidae,,https://en.wikipedia.org/wiki/Bokermannohyla_astartea,https://www.inaturalist.org/taxa/65091
Bokermannohyla circumdata,Amphibia,Anura,Hylidae,,https://en.wikipedia.org/wiki/Bokermannohyla_circumdata,https://www.inaturalist.org/taxa/65094
Bokermannohyla hylax,Amphibia,Anura,Hylidae,,https://en.wikipedia.org/wiki/Bokermannohyla_hylax,https://www.inaturalist.org/taxa/65100
Bokermannohyla pseudopseudis,Amphibia,Anura,Hylidae,,https://en.wikipedia.org/wiki/Bokermannohyla_pseudopseudis,https://www.inaturalist.org/taxa/65111
Bokermannohyla sapiranga,Amphibia,Anura,Hylidae,,https://en.wikipedia.org/wiki/Bokermannohyla_sapiranga,https://www.inaturalist.org/taxa/199712
Bolbelasmus hornii,Insecta,Coleoptera,Geotrupidae,,https://en.wikipedia.org/wiki/Bolbelasmus_hornii,https://www.inaturalist.org/taxa/267220
Bolbelasmus unicornis,Insecta,Coleoptera,Geotrupidae,,https://en.wikipedia.org/wiki/Bolbelasmus_unicornis,https://www.inaturalist.org/taxa/447088
Bolbopsittacus lunulatus,Aves,Psittaciformes,Psittacidae,,https://en.wikipedia.org/wiki/Bolbopsittacus_lunulatus,https://www.inaturalist.org/taxa/19332
Bolborhynchus ferrugineifrons,,,,,https://en.wikipedia.org/wiki/Bolborhynchus_ferrugineifrons,https://www.inaturalist.org/taxa/19035
Bolborhynchus lineola,,,,,https://en.wikipedia.org/wiki/Bolborhynchus_lineola,https://www.inaturalist.org/taxa/19032
Bolborhynchus orbygnesius,,,,,https://en.wikipedia.org/wiki/Bolborhynchus_orbygnesius,https://www.inaturalist.org/taxa/19034
Bolemoreus frenatus,Aves,Passeriformes,Meliphagidae,,https://en.wikipedia.org/wiki/Bolemoreus_frenatus,https://www.inaturalist.org/taxa/508972
Bolemoreus hindwoodi,Aves,Passeriformes,Meliphagidae,,https://en.wikipedia.org/wiki/Bolemoreus_hindwoodi,https://www.inaturalist.org/taxa/508973
Bombina bombina,Amphibia,Anura,Bombinatoridae,,https://en.wikipedia.org/wiki/Bombina_bombina,https://www.inaturalist.org/taxa/24495
Bombina maxima,Amphibia,Anura,Bombinatoridae,,https://en.wikipedia.org/wiki/Bombina_maxima,https://www.inaturalist.org/taxa/24499
Bombina microdeladigitora,Amphibia,Anura,Bombinatoridae,,https://en.wikipedia.org/wiki/Bombina_microdeladigitora,https://www.inaturalist.org/taxa/134270
Bombina orientalis,Amphibia,Anura,Bombinatoridae,,https://en.wikipedia.org/wiki/Bombina_orientalis,https://www.inaturalist.org/taxa/24501
Bombina variegata,Amphibia,Anura,Bombinatoridae,,https://en.wikipedia.org/wiki/Bombina_variegata,https://www.inaturalist.org/taxa/24496
Bombus bimaculatus,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_bimaculatus,https://www.inaturalist.org/taxa/52779
Bombus borealis,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_borealis,https://www.inaturalist.org/taxa/143854
Bombus crotchii,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_crotchii,https://www.inaturalist.org/taxa/271451
Bombus fervidus,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_fervidus,https://www.inaturalist.org/taxa/52774
Bombus griseocollis,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_griseocollis,https://www.inaturalist.org/taxa/120215
Bombus huntii,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_huntii,https://www.inaturalist.org/taxa/154043
Bombus impatiens,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_impatiens,https://www.inaturalist.org/taxa/118970
Bombus lapidarius,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_lapidarius,https://www.inaturalist.org/taxa/57619
Bombus melanopygus,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_melanopygus,https://www.inaturalist.org/taxa/130222
Bombus mixtus,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_mixtus,https://www.inaturalist.org/taxa/319125
Bombus occidentalis,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_occidentalis,https://www.inaturalist.org/taxa/82371
Bombus pascuorum,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_pascuorum,https://www.inaturalist.org/taxa/55637
Bombus perplexus,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_perplexus,https://www.inaturalist.org/taxa/155085
Bombus pratorum,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_pratorum,https://www.inaturalist.org/taxa/124910
Bombus robustus,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_robustus,https://www.inaturalist.org/taxa/703453
Bombus ternarius,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_ternarius,https://www.inaturalist.org/taxa/127905
Bombus terrestris,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_terrestris,https://www.inaturalist.org/taxa/57516
Bombus wilmattae,Insecta,Hymenoptera,Apidae,,https://en.wikipedia.org/wiki/Bombus_wilmattae,https://www.inaturalist.org/taxa/309378
Bombycilla cedrorum,Aves,Passeriformes,Bombycillidae,,https://en.wikipedia.org/wiki/Bombycilla_cedrorum,https://www.inaturalist.org/taxa/7428
Bombycilla garrulus,Aves,Passeriformes,Bombycillidae,,https://en.wikipedia.org/wiki/Bombycilla_garrulus,https://www.inaturalist.org/taxa/7429
Bombycilla japonica,Aves,Passeriformes,Bombycillidae,,https://en.wikipedia.org/wiki/Bombycilla_japonica,https://www.inaturalist.org/taxa/7432
Bombylius cruciatus,Insecta,Diptera,Bombyliidae,,https://en.wikipedia.org/wiki/Bombylius_cruciatus,https://www.inaturalist.org/taxa/467416
Bombylius major,Insecta,Diptera,Bombyliidae,,https://en.wikipedia.org/wiki/Bombylius_major,https://www.inaturalist.org/taxa/51557
Bonasa umbellus,Aves,Galliformes,Phasianidae,,https://en.wikipedia.org/wiki/Bonasa_umbellus,https://www.inaturalist.org/taxa/890
Bootettix argentatus,Insecta,Orthoptera,Acrididae,,https://en.wikipedia.org/wiki/Bootettix_argentatus,https://www.inaturalist.org/taxa/68202
Borneopsis cryptosticta,Insecta,Orthoptera,Tettigoniidae,,https://en.wikipedia.org/wiki/Borneopsis_cryptosticta,
Bos bison,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bos_bison,https://www.inaturalist.org/taxa/208700
Bos frontalis,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bos_frontalis,https://www.inaturalist.org/taxa/889027
Bos grunniens,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bos_grunniens,https://www.inaturalist.org/taxa/889089
Bos javanicus,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bos_javanicus,https://www.inaturalist.org/taxa/42403
Bos mutus,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bos_mutus,https://www.inaturalist.org/taxa/74112
Bos taurus,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Bos_taurus,https://www.inaturalist.org/taxa/74113
Boselaphus tragocamelus,Mammalia,Artiodactyla,Bovidae,,https://en.wikipedia.org/wiki/Boselaphus_tragocamelus,https://www.inaturalist.org/taxa/42426
Bostrychia bocagei,,,,,https://en.wikipedia.org/wiki/Bostrychia_bocagei,https://www.inaturalist.org/taxa/95892
Bostrychia carunculata,,,,,https://en.wikipedia.org/wiki/Bostrychia_carunculata,https://www.inaturalist.org/taxa/3746
Bostrychia hagedash,,,,,https://en.wikipedia.org/wiki/Bostrychia_hagedash,https://www.inaturalist.org/taxa/3743
Bostrychia olivacea,,,,,https://en.wikipedia.org/wiki/Bostrychia_olivacea,https://www.inaturalist.org/taxa/3744
Bostrychia rara,,,,,https://en.wikipedia.org/wiki/Bostrychia_rara,https://www.inaturalist.org/taxa/3745
Botaurus cinnamomeus,Aves,Pelecaniformes,Ardeidae,,https://en.wikipedia.org/wiki/Botaurus_cinnamomeus,https://www.inaturalist.org/taxa/1583070
Botaurus dubius,Aves,Pelecaniformes,Ardeidae,,https://en.wikipedia.org/wiki/Botaurus_dubius,https://www.inaturalist.org/taxa/1583068
Botaurus eurhythmus,Aves,Pelecaniformes,Ardeidae,,https://en.wikipedia.org/wiki/Botaurus_eurhythmus,https://www.inaturalist.org/taxa/1583064
Botaurus exilis,Aves,Pelecaniformes,Ardeidae,,https://en.wikipedia.org/wiki/Botaurus_exilis,https://www.inaturalist.org/taxa/1578960
Botaurus flavicollis,Aves,Pelecaniformes,Ardeidae,,https://en.wikipedia.org/wiki/Botaurus_flavicollis,https://www.inaturalist.org/taxa/1583069
